DATA_NF;NÚM_NF;COD_PRODUTO;COD_VENDEDOR;CANAL_VENDAS;QTDE_ITENS;CUSTO_UNITÁRIO;PREÇO UNITÁRIO
24/02/2020;107450;9001;500007;Internet;420;5,2;9,5
24/02/2020;107451;9001;500009;Internet;295;5,2;9,5
24/02/2020;107452;9010;500010;Internet;339;2,5;3,8
24/02/2020;107453;9005;500006;Lojas Próprias;339;4;7
24/02/2020;107454;9015;500004;Lojas Afiliadas;262;1,3;3
24/02/2020;107455;9013;500010;Lojas Próprias;398;1,8;4
24/02/2020;107456;9015;500001;Lojas Próprias;162;1,3;3
24/02/2020;107457;9013;500011;Lojas Afiliadas;373;1,8;4
24/02/2020;107458;9006;500010;Lojas Próprias;238;3,7;6
24/02/2020;107459;9011;500007;Internet;372;2,2;3,5
24/02/2020;107460;9002;500010;Lojas Próprias;367;4,4;7,5
24/02/2020;107461;9009;500007;Lojas Afiliadas;410;2,8;4
24/02/2020;107462;9012;500003;Lojas Próprias;343;1,5;3
24/02/2020;107463;9003;500005;Lojas Afiliadas;189;3,5;7
24/02/2020;107464;9003;500011;Internet;202;3,5;7
24/02/2020;107465;9005;500005;Lojas Afiliadas;323;4;7
24/02/2020;107466;9001;500008;Lojas Próprias;314;5,2;9,5
24/02/2020;107467;9013;500008;Internet;364;1,8;4
24/02/2020;107468;9004;500008;Internet;453;2,8;5
24/02/2020;107469;9004;500002;Internet;343;2,8;5
25/02/2020;107470;9009;500001;Lojas Próprias;338;2,8;4
25/02/2020;107471;9006;500006;Lojas Afiliadas;136;3,7;6
25/02/2020;107472;9015;500011;Lojas Próprias;201;1,3;3
25/02/2020;107473;9010;500006;Lojas Afiliadas;307;2,5;3,8
25/02/2020;107474;9009;500002;Lojas Próprias;200;2,8;4
25/02/2020;107475;9009;500011;Internet;127;2,8;4
25/02/2020;107476;9008;500011;Lojas Afiliadas;127;3;4,3
25/02/2020;107477;9004;500011;Internet;339;2,8;5
25/02/2020;107478;9007;500012;Lojas Afiliadas;262;3,5;5,5
25/02/2020;107479;9008;500012;Lojas Afiliadas;476;3;4,3
25/02/2020;107480;9016;500005;Internet;267;1,1;2,5
25/02/2020;107481;9011;500003;Lojas Afiliadas;403;2,2;3,5
25/02/2020;107482;9006;500007;Lojas Próprias;479;3,7;6
25/02/2020;107483;9016;500009;Lojas Afiliadas;141;1,1;2,5
25/02/2020;107484;9013;500008;Lojas Próprias;194;1,8;4
25/02/2020;107485;9009;500002;Lojas Afiliadas;20;2,8;4
25/02/2020;107486;9003;500006;Lojas Afiliadas;1;3,5;7
25/02/2020;107487;9011;500001;Lojas Afiliadas;19;2,2;3,5
25/02/2020;107488;9001;500006;Lojas Afiliadas;19;5,2;9,5
25/02/2020;107489;9002;500005;Lojas Próprias;16;4,4;7,5
25/02/2020;107490;9013;500012;Lojas Afiliadas;8;1,8;4
25/02/2020;107491;9012;500006;Lojas Próprias;19;1,5;3
25/02/2020;107492;9010;500011;Lojas Afiliadas;9;2,5;3,8
25/02/2020;107493;9015;500009;Internet;14;1,3;3
25/02/2020;107494;9016;500001;Internet;12;1,1;2,5
25/02/2020;107495;9005;500007;Lojas Próprias;4;4;7
25/02/2020;107496;9007;500005;Internet;10;3,5;5,5
25/02/2020;107497;9012;500011;Lojas Afiliadas;1;1,5;3
25/02/2020;107498;9014;500005;Lojas Afiliadas;5;1,5;3,5
25/02/2020;107499;9010;500012;Lojas Afiliadas;12;2,5;3,8
25/02/2020;107500;9014;500005;Lojas Afiliadas;9;1,5;3,5
25/02/2020;107501;9011;500003;Internet;18;2,2;3,5
25/02/2020;107502;9014;500003;Internet;6;1,5;3,5
25/02/2020;107503;9013;500009;Lojas Afiliadas;18;1,8;4
25/02/2020;107504;9010;500012;Lojas Afiliadas;16;2,5;3,8
25/02/2020;107505;9013;500005;Lojas Afiliadas;6;1,8;4
25/02/2020;107506;9006;500010;Lojas Afiliadas;2;3,7;6
25/02/2020;107507;9004;500002;Lojas Próprias;13;2,8;5
25/02/2020;107508;9004;500011;Lojas Afiliadas;9;2,8;5
25/02/2020;107509;9011;500003;Internet;10;2,2;3,5
25/02/2020;107510;9011;500001;Internet;10;2,2;3,5
25/02/2020;107511;9014;500012;Lojas Próprias;11;1,5;3,5
25/02/2020;107512;9012;500006;Lojas Próprias;14;1,5;3
25/02/2020;107513;9013;500002;Lojas Afiliadas;4;1,8;4
25/02/2020;107514;9012;500009;Lojas Afiliadas;12;1,5;3
25/02/2020;107515;9014;500009;Internet;9;1,5;3,5
25/02/2020;107516;9016;500001;Lojas Próprias;9;1,1;2,5
25/02/2020;107517;9012;500002;Lojas Próprias;4;1,5;3
25/02/2020;107518;9016;500002;Lojas Próprias;7;1,1;2,5
25/02/2020;107519;9016;500002;Lojas Afiliadas;299;1,1;2,5
25/02/2020;107520;9003;500012;Internet;265;3,5;7
25/02/2020;107521;9013;500010;Lojas Afiliadas;288;1,8;4
25/02/2020;107522;9012;500004;Lojas Próprias;147;1,5;3
25/02/2020;107523;9009;500003;Lojas Próprias;117;2,8;4
25/02/2020;107524;9013;500002;Lojas Afiliadas;200;1,8;4
25/02/2020;107525;9002;500005;Lojas Afiliadas;129;4,4;7,5
25/02/2020;107526;9001;500009;Internet;203;5,2;9,5
25/02/2020;107527;9010;500007;Lojas Próprias;259;2,5;3,8
25/02/2020;107528;9003;500006;Lojas Próprias;112;3,5;7
25/02/2020;107529;9004;500002;Lojas Próprias;457;2,8;5
25/02/2020;107530;9014;500011;Lojas Afiliadas;497;1,5;3,5
25/02/2020;107531;9001;500007;Lojas Próprias;108;5,2;9,5
25/02/2020;107532;9002;500012;Lojas Próprias;301;4,4;7,5
25/02/2020;107533;9001;500012;Internet;360;5,2;9,5
25/02/2020;107534;9015;500006;Lojas Afiliadas;285;1,3;3
25/02/2020;107535;9012;500011;Lojas Próprias;340;1,5;3
25/02/2020;107536;9009;500003;Lojas Próprias;216;2,8;4
25/02/2020;107537;9013;500003;Internet;389;1,8;4
25/02/2020;107538;9002;500010;Internet;425;4,4;7,5
25/02/2020;107539;9007;500001;Lojas Afiliadas;229;3,5;5,5
25/02/2020;107540;9008;500001;Lojas Afiliadas;432;3;4,3
25/02/2020;107541;9015;500010;Internet;101;1,3;3
25/02/2020;107542;9004;500007;Lojas Afiliadas;331;2,8;5
25/02/2020;107543;9006;500012;Internet;208;3,7;6
25/02/2020;107544;9005;500011;Lojas Afiliadas;325;4;7
25/02/2020;107545;9013;500002;Lojas Afiliadas;368;1,8;4
25/02/2020;107546;9001;500006;Lojas Próprias;437;5,2;9,5
25/02/2020;107547;9007;500009;Lojas Próprias;181;3,5;5,5
25/02/2020;107548;9009;500009;Lojas Próprias;420;2,8;4
25/02/2020;107549;9010;500008;Lojas Próprias;288;2,5;3,8
25/02/2020;107550;9004;500002;Lojas Afiliadas;160;2,8;5
25/02/2020;107551;9014;500004;Lojas Afiliadas;354;1,5;3,5
25/02/2020;107552;9016;500004;Lojas Próprias;411;1,1;2,5
25/02/2020;107553;9003;500007;Lojas Afiliadas;500;3,5;7
25/02/2020;107554;9013;500008;Internet;369;1,8;4
25/02/2020;107555;9013;500012;Lojas Próprias;228;1,8;4
25/02/2020;107556;9005;500006;Internet;121;4;7
25/02/2020;107557;9006;500001;Lojas Afiliadas;436;3,7;6
25/02/2020;107558;9010;500010;Lojas Afiliadas;281;2,5;3,8
25/02/2020;107559;9001;500008;Lojas Afiliadas;325;5,2;9,5
25/02/2020;107560;9005;500002;Lojas Próprias;248;4;7
25/02/2020;107561;9004;500007;Lojas Próprias;437;2,8;5
25/02/2020;107562;9014;500007;Lojas Afiliadas;195;1,5;3,5
25/02/2020;107563;9009;500005;Internet;472;2,8;4
25/02/2020;107564;9012;500005;Lojas Afiliadas;298;1,5;3
25/02/2020;107565;9014;500005;Lojas Próprias;437;1,5;3,5
25/02/2020;107566;9011;500010;Lojas Próprias;226;2,2;3,5
25/02/2020;107567;9009;500011;Internet;257;2,8;4
25/02/2020;107568;9014;500003;Lojas Afiliadas;171;1,5;3,5
25/02/2020;107569;9011;500001;Lojas Afiliadas;258;2,2;3,5
25/02/2020;107570;9016;500002;Lojas Afiliadas;296;1,1;2,5
25/02/2020;107571;9003;500001;Lojas Próprias;122;3,5;7
25/02/2020;107572;9012;500001;Internet;439;1,5;3
25/02/2020;107573;9005;500009;Internet;457;4;7
25/02/2020;107574;9011;500005;Lojas Afiliadas;453;2,2;3,5
25/02/2020;107575;9002;500008;Lojas Afiliadas;185;4,4;7,5
25/02/2020;107576;9013;500010;Internet;212;1,8;4
25/02/2020;107577;9014;500004;Lojas Afiliadas;308;1,5;3,5
25/02/2020;107578;9008;500005;Lojas Próprias;238;3;4,3
25/02/2020;107579;9003;500007;Lojas Próprias;349;3,5;7
25/02/2020;107580;9009;500002;Internet;477;2,8;4
25/02/2020;107581;9001;500011;Lojas Afiliadas;371;5,2;9,5
25/02/2020;107582;9013;500008;Internet;456;1,8;4
25/02/2020;107583;9012;500010;Lojas Afiliadas;403;1,5;3
25/02/2020;107584;9007;500008;Internet;306;3,5;5,5
25/02/2020;107585;9014;500003;Lojas Afiliadas;382;1,5;3,5
25/02/2020;107586;9001;500002;Internet;345;5,2;9,5
25/02/2020;107587;9011;500005;Lojas Próprias;167;2,2;3,5
25/02/2020;107588;9006;500002;Lojas Próprias;313;3,7;6
25/02/2020;107589;9013;500001;Lojas Afiliadas;329;1,8;4
25/02/2020;107590;9005;500010;Lojas Próprias;366;4;7
25/02/2020;107591;9002;500008;Internet;193;4,4;7,5
25/02/2020;107592;9008;500001;Internet;439;3;4,3
25/02/2020;107593;9016;500001;Lojas Próprias;163;1,1;2,5
25/02/2020;107594;9010;500007;Lojas Próprias;491;2,5;3,8
25/02/2020;107595;9008;500012;Lojas Afiliadas;239;3;4,3
25/02/2020;107596;9002;500011;Lojas Próprias;310;4,4;7,5
25/02/2020;107597;9015;500003;Lojas Próprias;284;1,3;3
25/02/2020;107598;9009;500004;Lojas Próprias;247;2,8;4
25/02/2020;107599;9016;500003;Internet;243;1,1;2,5
25/02/2020;107600;9002;500004;Internet;175;4,4;7,5
25/02/2020;107601;9003;500002;Lojas Afiliadas;161;3,5;7
25/02/2020;107602;9009;500002;Lojas Afiliadas;339;2,8;4
25/02/2020;107603;9015;500005;Lojas Afiliadas;490;1,3;3
25/02/2020;107604;9016;500001;Internet;261;1,1;2,5
25/02/2020;107605;9003;500008;Lojas Próprias;256;3,5;7
25/02/2020;107606;9014;500011;Internet;301;1,5;3,5
25/02/2020;107607;9007;500004;Internet;119;3,5;5,5
25/02/2020;107608;9010;500008;Lojas Próprias;372;2,5;3,8
25/02/2020;107609;9003;500004;Lojas Próprias;270;3,5;7
25/02/2020;107610;9015;500004;Lojas Afiliadas;249;1,3;3
25/02/2020;107611;9007;500011;Lojas Próprias;365;3,5;5,5
25/02/2020;107612;9003;500005;Lojas Próprias;354;3,5;7
25/02/2020;107613;9004;500011;Lojas Afiliadas;384;2,8;5
25/02/2020;107614;9013;500002;Lojas Afiliadas;404;1,8;4
26/02/2020;107615;9012;500004;Lojas Afiliadas;464;1,5;3
26/02/2020;107616;9001;500002;Lojas Próprias;141;5,2;9,5
26/02/2020;107617;9012;500011;Lojas Próprias;214;1,5;3
26/02/2020;107618;9009;500001;Lojas Próprias;384;2,8;4
26/02/2020;107619;9011;500001;Lojas Afiliadas;176;2,2;3,5
26/02/2020;107620;9006;500007;Lojas Próprias;416;3,7;6
26/02/2020;107621;9016;500005;Lojas Afiliadas;407;1,1;2,5
26/02/2020;107622;9014;500004;Lojas Afiliadas;411;1,5;3,5
26/02/2020;107623;9008;500002;Internet;171;3;4,3
26/02/2020;107624;9001;500004;Internet;142;5,2;9,5
26/02/2020;107625;9005;500007;Lojas Afiliadas;397;4;7
26/02/2020;107626;9013;500001;Lojas Próprias;110;1,8;4
26/02/2020;107627;9005;500002;Lojas Próprias;325;4;7
26/02/2020;107628;9001;500005;Lojas Afiliadas;447;5,2;9,5
26/02/2020;107629;9001;500009;Internet;124;5,2;9,5
26/02/2020;107630;9008;500011;Lojas Próprias;410;3;4,3
26/02/2020;107631;9003;500001;Lojas Próprias;254;3,5;7
26/02/2020;107632;9002;500010;Lojas Afiliadas;461;4,4;7,5
26/02/2020;107633;9004;500007;Lojas Próprias;491;2,8;5
26/02/2020;107634;9014;500011;Lojas Afiliadas;11;1,5;3,5
26/02/2020;107635;9001;500004;Lojas Afiliadas;7;5,2;9,5
26/02/2020;107636;9012;500006;Lojas Próprias;11;1,5;3
26/02/2020;107637;9014;500005;Lojas Próprias;17;1,5;3,5
26/02/2020;107638;9002;500004;Lojas Próprias;9;4,4;7,5
26/02/2020;107639;9005;500001;Lojas Próprias;9;4;7
26/02/2020;107640;9013;500007;Internet;12;1,8;4
26/02/2020;107641;9003;500008;Internet;7;3,5;7
26/02/2020;107642;9003;500009;Lojas Próprias;11;3,5;7
26/02/2020;107643;9016;500006;Internet;16;1,1;2,5
26/02/2020;107644;9005;500012;Lojas Afiliadas;13;4;7
26/02/2020;107645;9001;500009;Lojas Afiliadas;5;5,2;9,5
26/02/2020;107646;9003;500007;Internet;14;3,5;7
26/02/2020;107647;9007;500005;Lojas Próprias;8;3,5;5,5
26/02/2020;107648;9008;500001;Lojas Próprias;15;3;4,3
26/02/2020;107649;9013;500004;Internet;14;1,8;4
26/02/2020;107650;9012;500011;Internet;5;1,5;3
26/02/2020;107651;9016;500002;Internet;10;1,1;2,5
26/02/2020;107652;9003;500001;Lojas Afiliadas;14;3,5;7
26/02/2020;107653;9011;500003;Internet;4;2,2;3,5
26/02/2020;107654;9005;500011;Internet;15;4;7
26/02/2020;107655;9003;500005;Lojas Próprias;7;3,5;7
26/02/2020;107656;9008;500003;Internet;17;3;4,3
26/02/2020;107657;9005;500008;Lojas Próprias;12;4;7
26/02/2020;107658;9006;500002;Lojas Próprias;18;3,7;6
26/02/2020;107659;9004;500007;Lojas Afiliadas;17;2,8;5
26/02/2020;107660;9015;500001;Internet;8;1,3;3
26/02/2020;107661;9013;500008;Lojas Próprias;11;1,8;4
26/02/2020;107662;9009;500004;Internet;3;2,8;4
26/02/2020;107663;9009;500009;Internet;2;2,8;4
26/02/2020;107664;9015;500002;Internet;18;1,3;3
26/02/2020;107665;9007;500002;Lojas Próprias;7;3,5;5,5
26/02/2020;107666;9008;500007;Lojas Afiliadas;3;3;4,3
26/02/2020;107667;9012;500004;Lojas Próprias;12;1,5;3
26/02/2020;107668;9009;500002;Internet;9;2,8;4
26/02/2020;107669;9014;500006;Internet;9;1,5;3,5
26/02/2020;107670;9001;500004;Internet;487;5,2;9,5
26/02/2020;107671;9002;500008;Lojas Afiliadas;241;4,4;7,5
26/02/2020;107672;9003;500012;Lojas Próprias;204;3,5;7
26/02/2020;107673;9006;500003;Lojas Afiliadas;132;3,7;6
26/02/2020;107674;9008;500009;Internet;484;3;4,3
26/02/2020;107675;9001;500001;Lojas Próprias;375;5,2;9,5
26/02/2020;107676;9006;500001;Lojas Próprias;240;3,7;6
26/02/2020;107677;9001;500002;Lojas Afiliadas;370;5,2;9,5
26/02/2020;107678;9010;500002;Lojas Próprias;459;2,5;3,8
26/02/2020;107679;9009;500010;Lojas Afiliadas;297;2,8;4
26/02/2020;107680;9004;500001;Internet;400;2,8;5
26/02/2020;107681;9005;500003;Lojas Afiliadas;189;4;7
26/02/2020;107682;9016;500011;Lojas Próprias;472;1,1;2,5
26/02/2020;107683;9011;500010;Internet;492;2,2;3,5
26/02/2020;107684;9010;500002;Lojas Afiliadas;333;2,5;3,8
26/02/2020;107685;9006;500012;Lojas Afiliadas;248;3,7;6
26/02/2020;107686;9014;500011;Lojas Próprias;113;1,5;3,5
26/02/2020;107687;9010;500002;Lojas Afiliadas;386;2,5;3,8
26/02/2020;107688;9013;500011;Lojas Próprias;207;1,8;4
26/02/2020;107689;9002;500011;Internet;373;4,4;7,5
26/02/2020;107690;9006;500002;Lojas Afiliadas;305;3,7;6
26/02/2020;107691;9007;500005;Lojas Próprias;499;3,5;5,5
26/02/2020;107692;9001;500009;Lojas Afiliadas;163;5,2;9,5
26/02/2020;107693;9008;500003;Lojas Afiliadas;431;3;4,3
26/02/2020;107694;9011;500004;Lojas Próprias;489;2,2;3,5
26/02/2020;107695;9002;500001;Lojas Próprias;483;4,4;7,5
26/02/2020;107696;9008;500012;Lojas Afiliadas;391;3;4,3
26/02/2020;107697;9009;500010;Lojas Afiliadas;333;2,8;4
26/02/2020;107698;9013;500009;Lojas Próprias;298;1,8;4
26/02/2020;107699;9013;500004;Lojas Afiliadas;430;1,8;4
26/02/2020;107700;9008;500012;Lojas Afiliadas;124;3;4,3
26/02/2020;107701;9004;500009;Lojas Próprias;148;2,8;5
26/02/2020;107702;9008;500012;Lojas Próprias;464;3;4,3
26/02/2020;107703;9003;500006;Internet;487;3,5;7
26/02/2020;107704;9008;500012;Internet;463;3;4,3
26/02/2020;107705;9005;500008;Lojas Afiliadas;403;4;7
26/02/2020;107706;9007;500009;Lojas Afiliadas;195;3,5;5,5
26/02/2020;107707;9014;500009;Lojas Afiliadas;262;1,5;3,5
26/02/2020;107708;9014;500003;Lojas Afiliadas;376;1,5;3,5
26/02/2020;107709;9003;500005;Internet;454;3,5;7
26/02/2020;107710;9002;500004;Lojas Próprias;363;4,4;7,5
26/02/2020;107711;9015;500002;Internet;352;1,3;3
26/02/2020;107712;9007;500012;Lojas Afiliadas;382;3,5;5,5
26/02/2020;107713;9003;500004;Lojas Afiliadas;273;3,5;7
26/02/2020;107714;9004;500012;Lojas Afiliadas;241;2,8;5
26/02/2020;107715;9001;500002;Lojas Afiliadas;195;5,2;9,5
26/02/2020;107716;9007;500006;Lojas Afiliadas;235;3,5;5,5
26/02/2020;107717;9010;500009;Internet;286;2,5;3,8
26/02/2020;107718;9010;500001;Lojas Próprias;222;2,5;3,8
26/02/2020;107719;9003;500003;Lojas Afiliadas;489;3,5;7
26/02/2020;107720;9014;500009;Lojas Afiliadas;159;1,5;3,5
26/02/2020;107721;9015;500002;Lojas Afiliadas;434;1,3;3
26/02/2020;107722;9001;500008;Lojas Afiliadas;434;5,2;9,5
26/02/2020;107723;9005;500010;Lojas Afiliadas;444;4;7
26/02/2020;107724;9004;500003;Lojas Próprias;153;2,8;5
26/02/2020;107725;9010;500007;Lojas Afiliadas;405;2,5;3,8
26/02/2020;107726;9001;500003;Lojas Próprias;449;5,2;9,5
26/02/2020;107727;9012;500005;Lojas Próprias;286;1,5;3
26/02/2020;107728;9007;500007;Internet;383;3,5;5,5
26/02/2020;107729;9001;500002;Lojas Afiliadas;268;5,2;9,5
26/02/2020;107730;9007;500001;Internet;303;3,5;5,5
26/02/2020;107731;9005;500007;Internet;279;4;7
26/02/2020;107732;9015;500002;Lojas Próprias;242;1,3;3
26/02/2020;107733;9010;500012;Lojas Afiliadas;382;2,5;3,8
26/02/2020;107734;9016;500002;Lojas Afiliadas;188;1,1;2,5
26/02/2020;107735;9009;500012;Internet;403;2,8;4
26/02/2020;107736;9011;500012;Lojas Próprias;405;2,2;3,5
26/02/2020;107737;9007;500008;Lojas Afiliadas;140;3,5;5,5
26/02/2020;107738;9011;500003;Internet;103;2,2;3,5
26/02/2020;107739;9009;500009;Lojas Afiliadas;292;2,8;4
26/02/2020;107740;9013;500007;Internet;172;1,8;4
26/02/2020;107741;9012;500012;Lojas Próprias;407;1,5;3
26/02/2020;107742;9016;500011;Lojas Próprias;319;1,1;2,5
26/02/2020;107743;9007;500006;Lojas Próprias;137;3,5;5,5
26/02/2020;107744;9013;500003;Internet;256;1,8;4
26/02/2020;107745;9007;500011;Internet;256;3,5;5,5
26/02/2020;107746;9015;500010;Lojas Afiliadas;447;1,3;3
26/02/2020;107747;9007;500005;Lojas Próprias;113;3,5;5,5
26/02/2020;107748;9009;500003;Lojas Afiliadas;260;2,8;4
26/02/2020;107749;9001;500004;Lojas Próprias;436;5,2;9,5
26/02/2020;107750;9003;500008;Internet;484;3,5;7
26/02/2020;107751;9004;500012;Internet;409;2,8;5
26/02/2020;107752;9001;500004;Lojas Próprias;304;5,2;9,5
26/02/2020;107753;9005;500009;Lojas Próprias;403;4;7
26/02/2020;107754;9010;500005;Lojas Próprias;418;2,5;3,8
26/02/2020;107755;9003;500007;Internet;109;3,5;7
26/02/2020;107756;9012;500007;Internet;271;1,5;3
26/02/2020;107757;9011;500006;Internet;445;2,2;3,5
26/02/2020;107758;9004;500011;Lojas Próprias;249;2,8;5
26/02/2020;107759;9001;500002;Internet;226;5,2;9,5
27/02/2020;107760;9005;500008;Lojas Próprias;470;4;7
27/02/2020;107761;9004;500009;Internet;426;2,8;5
27/02/2020;107762;9009;500008;Internet;115;2,8;4
27/02/2020;107763;9011;500007;Lojas Afiliadas;342;2,2;3,5
27/02/2020;107764;9012;500011;Lojas Próprias;179;1,5;3
27/02/2020;107765;9007;500003;Lojas Próprias;258;3,5;5,5
27/02/2020;107766;9001;500010;Internet;482;5,2;9,5
27/02/2020;107767;9003;500001;Lojas Afiliadas;499;3,5;7
27/02/2020;107768;9014;500003;Lojas Afiliadas;303;1,5;3,5
27/02/2020;107769;9012;500003;Lojas Próprias;365;1,5;3
27/02/2020;107770;9005;500005;Lojas Afiliadas;371;4;7
27/02/2020;107771;9008;500005;Lojas Próprias;178;3;4,3
27/02/2020;107772;9010;500011;Lojas Afiliadas;2;2,5;3,8
27/02/2020;107773;9005;500009;Lojas Próprias;1;4;7
27/02/2020;107774;9002;500002;Lojas Afiliadas;19;4,4;7,5
27/02/2020;107775;9016;500005;Lojas Próprias;5;1,1;2,5
27/02/2020;107776;9011;500012;Lojas Afiliadas;15;2,2;3,5
27/02/2020;107777;9003;500005;Lojas Afiliadas;19;3,5;7
27/02/2020;107778;9008;500009;Internet;16;3;4,3
27/02/2020;107779;9006;500012;Internet;1;3,7;6
27/02/2020;107780;9014;500009;Internet;20;1,5;3,5
27/02/2020;107781;9002;500009;Lojas Afiliadas;12;4,4;7,5
27/02/2020;107782;9008;500008;Lojas Próprias;17;3;4,3
27/02/2020;107783;9011;500007;Lojas Afiliadas;5;2,2;3,5
27/02/2020;107784;9013;500010;Lojas Afiliadas;1;1,8;4
27/02/2020;107785;9015;500008;Lojas Próprias;16;1,3;3
27/02/2020;107786;9003;500002;Lojas Próprias;15;3,5;7
27/02/2020;107787;9001;500002;Internet;11;5,2;9,5
27/02/2020;107788;9006;500006;Lojas Próprias;18;3,7;6
27/02/2020;107789;9003;500003;Internet;12;3,5;7
27/02/2020;107790;9011;500009;Internet;20;2,2;3,5
27/02/2020;107791;9011;500011;Lojas Próprias;1;2,2;3,5
27/02/2020;107792;9012;500008;Lojas Próprias;15;1,5;3
27/02/2020;107793;9007;500001;Internet;13;3,5;5,5
27/02/2020;107794;9015;500006;Lojas Próprias;12;1,3;3
27/02/2020;107795;9001;500003;Lojas Próprias;5;5,2;9,5
27/02/2020;107796;9011;500012;Lojas Afiliadas;9;2,2;3,5
27/02/2020;107797;9014;500012;Lojas Afiliadas;13;1,5;3,5
27/02/2020;107798;9003;500005;Lojas Próprias;19;3,5;7
27/02/2020;107799;9004;500008;Lojas Afiliadas;19;2,8;5
27/02/2020;107800;9001;500011;Internet;176;5,2;9,5
27/02/2020;107801;9002;500008;Internet;332;4,4;7,5
27/02/2020;107802;9008;500008;Lojas Afiliadas;142;3;4,3
27/02/2020;107803;9013;500005;Lojas Afiliadas;445;1,8;4
27/02/2020;107804;9001;500011;Lojas Afiliadas;369;5,2;9,5
27/02/2020;107805;9004;500011;Lojas Afiliadas;314;2,8;5
27/02/2020;107806;9010;500009;Lojas Afiliadas;492;2,5;3,8
27/02/2020;107807;9001;500002;Lojas Próprias;447;5,2;9,5
27/02/2020;107808;9007;500004;Lojas Afiliadas;462;3,5;5,5
27/02/2020;107809;9002;500012;Lojas Próprias;139;4,4;7,5
27/02/2020;107810;9010;500007;Lojas Afiliadas;165;2,5;3,8
27/02/2020;107811;9009;500002;Internet;278;2,8;4
27/02/2020;107812;9005;500006;Internet;237;4;7
27/02/2020;107813;9010;500005;Lojas Afiliadas;227;2,5;3,8
27/02/2020;107814;9010;500010;Internet;140;2,5;3,8
27/02/2020;107815;9011;500009;Lojas Próprias;249;2,2;3,5
27/02/2020;107816;9012;500002;Lojas Afiliadas;384;1,5;3
27/02/2020;107817;9010;500002;Internet;405;2,5;3,8
27/02/2020;107818;9002;500007;Internet;282;4,4;7,5
27/02/2020;107819;9012;500003;Internet;164;1,5;3
27/02/2020;107820;9003;500002;Lojas Afiliadas;190;3,5;7
27/02/2020;107821;9001;500010;Internet;159;5,2;9,5
27/02/2020;107822;9002;500009;Lojas Afiliadas;492;4,4;7,5
27/02/2020;107823;9006;500007;Lojas Próprias;311;3,7;6
27/02/2020;107824;9002;500008;Lojas Afiliadas;118;4,4;7,5
27/02/2020;107825;9007;500006;Internet;349;3,5;5,5
27/02/2020;107826;9007;500010;Lojas Próprias;258;3,5;5,5
27/02/2020;107827;9015;500003;Lojas Afiliadas;494;1,3;3
27/02/2020;107828;9013;500004;Lojas Afiliadas;290;1,8;4
27/02/2020;107829;9014;500007;Lojas Próprias;134;1,5;3,5
27/02/2020;107830;9001;500008;Internet;255;5,2;9,5
27/02/2020;107831;9004;500007;Internet;165;2,8;5
27/02/2020;107832;9007;500005;Internet;243;3,5;5,5
27/02/2020;107833;9016;500009;Lojas Próprias;459;1,1;2,5
27/02/2020;107834;9004;500011;Internet;176;2,8;5
27/02/2020;107835;9005;500010;Lojas Afiliadas;183;4;7
27/02/2020;107836;9006;500001;Lojas Afiliadas;138;3,7;6
27/02/2020;107837;9013;500003;Lojas Próprias;121;1,8;4
27/02/2020;107838;9009;500004;Lojas Afiliadas;161;2,8;4
27/02/2020;107839;9005;500010;Lojas Próprias;244;4;7
